ID,force,song1,song2,song3,song4,song5,song6,song7,song8,song9,song10,song11,song12,song13,song14,song15,song16,song17,song18,song19,song20,song21,song22,song23,song24,song25,song26,song27,song28,song29,song30,song31,song32,song33,song34,song35,song36,song37,song38,song39,song40,song41,song42,song43,song44,song45,song46,song47,song48,song49,song50,song51,song52,song53,song54,song55,song56,song57,song58,song59,song60,song61,song62,song63,song64,song65,song66,song67,song68,song69,song70,song71,song72,song73,song74,song75,song76,song77,song78,song79,song80,song81,song82,song83,song84,song85,song86,song87,song88,song89,song90,song91,song92,song93,song94,song95,song96,song97,song98,song99,song100
SV-5875-5704,20.693,9895915,9810538,9953059,9871601,9748307,9884513,9886188,9944657,9937583,9902378,9721074,9976605,9822612,9913452,9819013,9947956,9929389,9944506,9926973,9971751,9909228,9956059,9961715,9927302,9932981,9904171,9916263,9880239,9916170,9734361,9846791,9947450,9907707,9913223,9799759,9931254,9858468,9811214,9847365,9908827,9721180,9917796,9896630,9939556,9902391,9902394,9901625,9901498,9961016,9964711,9957312,9908499,9938148,9861380,9827075,9952596,9955302,9831240,9915488,9903093,9902439,9924397,9902739,9960521,9906337,9938804,9700214,9870572,9820531,9890660,9848614,9894234,9911533,9937154,9964515,9956411,9912743,9897244,9831231,9921714,9906264,9919566,9780594,9907754,9890946,9857933,9917458,9963429,9742899,9856893,9838844,9721825,9924774,9773242,9912900,9916288,9904444,9939172,9933794,9891304
SV-6125-4753,20.683,9941084,9911190,9972183,9952794,9921742,9943203,9961419,9970200,9962104,9921902,9917355,9987239,9902534,9975272,9922434,9942174,9931297,9983351,9972615,9978270,9926878,9981498,9910668,9991922,9900487,9962420,9916263,9922786,9913466,9839331,9929704,9955235,9940090,9950413,9902137,9966465,9907192,9930841,9916297,9958557,9906279,9963008,9940658,9956346,9926793,9920810,9944396,9937901,9974576,9986766,9918337,9949166,9910215,9912669,9920948,9903132,9961397,9911695,9929285,9945956,9985365,9928483,9904724,9926192,9959413,9953203,9817987,9904632,9910265,9943052,9944562,9927416,9931192,9937154,9979722,9972756,9963474,9918262,9896142,9958796,9931412,9935981,9933224,9904627,9909465,9942804,9967483,9794798,9412340,9921465,9939305,9921540,9969909,9795918,9915254,9960272,9955555,9956551,9966897,9908466
SV-2725-2512,20.691,9958758,9958555,9958275,9945241,9932318,9856115,9853395,9955300,9915292,9900603,0,9968098,9949317,9928288,9721559,9914566,9958015,9964853,9961204,9967405,9911622,9956059,9920877,9983844,9912672,9934235,9899516,9891270,9897241,9678663,9920692,9926041,9923898,9938016,9923215,9894366,9946635,9912149,9768195,9915043,9866447,9958898,9839203,9921087,9743654,9823204,9914456,9704264,9964406,9933833,9922048,9977633,9933361,9948710,9851778,9948474,9934985,9764521,9798206,9909591,9952845,9950960,9902739,9962238,9925070,9947804,9706638,9583333,9748743,9911161,9736268,9902530,9630136,9914529,9932776,9936432,9914772,9816607,9766320,9835187,9915409,9916283,9914145,9884302,9837448,9854243,9904952,9949207,9831047,9890052,9870238,9674274,9909729,9610733,9858757,9879398,9802222,9916579,9912729,9721586
SV-4064-0817,20.701,9907698,9931912,9956536,9947129,9896362,9895872,9915123,9936143,9935354,9932552,9919077,9965971,9955165,9948071,9828957,9946029,9975190,9959304,9974897,9963059,9924357,9939870,9959162,9956381,9955320,9921082,9960922,9903876,9921579,9856469,9922494,9949396,9904468,9944214,9921710,9932930,9895591,9854205,9889217,9931620,9920337,9946568,9932981,9937877,9907271,9928176,9927288,9914346,9959322,9955888,9955456,9957299,9942138,9907125,9854249,9940230,9945144,9839089,9912038,9942228,9930081,9926440,9916633,9957088,9893849,9958603,9854389,9836512,9840272,9915717,9865671,9910825,9947575,9927099,9961135,9960043,9928977,9901914,9905415,9932014,9965706,9908076,9930498,9920262,9927983,9880073,9884942,9928890,9818805,9890052,9857681,9838326,9902206,9697656,9922316,9907775,9906666,9944386,9942822,9897025
SV-3659-9248,20.677,9968578,9991119,9960013,9952794,9949238,9899659,9884259,9929757,9937583,9955626,9907024,9951084,9957115,9910979,9872712,9953011,9931297,9868951,9952076,9976097,9927691,9953746,9997447,9972536,9776604,9860565,9564873,9834541,9929691,9809340,9956741,9963020,9579015,9900826,9211441,9916163,9988399,9960747,9850448,9937836,9845360,9794492,9910030,9971457,9873096,9902394,9841933,9901498,9930728,9960299,9523058,9918666,9880287,9850291,9779452,9960840,9906542,9943092,9908589,9890048,9928498,9934613,9745930,9721936,9956290,9967602,9865096,9900090,9712984,9799573,9587308,9819790,9864253,9916424,9918270,9758522,9906585,9909124,9732179,9528890,9928080,9743542,9639819,9918732,9740450,9717277,9912097,9885877,9874623,9920634,9898775,9902099,9802222,9900938,9670478,9750190,9818149,9754756,9826432,9704025
SV-4855-5745,20.66,9907698,9979277,9930458,9928247,9957698,9933737,9924768,9916985,9950958,9937877,9920798,9976605,9953216,9918397,9894590,9946029,9979007,9977802,9979461,9960886,9989914,9946808,9956610,9967689,9947197,9983089,9944175,9952726,9935100,9867180,9929704,9978590,9936852,9958677,9912676,9954728,9939675,9919626,9913835,9921259,9936738,9979449,9933001,9949630,9934114,9930018,9942258,9922912,9984745,9975738,9959168,9965433,9952114,9908511,9908596,9989694,9985778,9925431,9941359,9947819,9959349,9936657,9878920,9970820,9953168,9971202,9905781,9920526,9928212,9947608,9855010,9929489,9960681,9904474,9991551,9989102,9943181,9953292,9890578,9932014,9963420,9944189,9914145,9931207,9946502,9966789,9859929,9918732,9916748,9912739,9920468,9907275,9954864,9818594,9985875,9947502,9933333,9979144,9950346,9921815
SV-2038-4203,20.691,9925373,9943753,9946105,9881042,9904822,9867474,9917052,9919114,9926437,9850905,9831267,9963845,9890838,9943125,9777247,9909406,9938931,9938956,9965769,9956540,9924357,9935245,9946401,9966074,9957351,9930477,9936732,9881815,9929691,9738646,9904470,9957181,9910945,9898760,9911171,9931254,9921113,9897196,9864598,9906755,9917994,9891080,9921516,9914372,9902391,9895027,9886655,9929336,9971186,9962505,9931328,9965433,9946129,9902966,9802371,9938169,9949207,9860675,9912038,9942228,9925203,9922353,9902739,9951939,9911020,9955003,9683083,9802452,9786432,9886104,9835820,9919120,9918086,9904474,9952686,9923719,9924918,9892573,9875741,9934074,9942844,9888378,9952303,9946841,9913580,9837638,9852426,9798862,9476003,9724258,9849309,9869234,9914744,9743008,9943502,9946083,9897777,9940910,9939813,9874141
SV-5207-2006,20.688,9937156,9896388,9963490,9926359,9870981,9928057,9913194,9944657,9953187,9833155,9786501,9976605,9931773,9943125,9898568,9934464,9961832,9972253,9972615,9952194,9901664,9944495,9984686,9983844,9939073,9953025,9942314,9878663,9924283,9895029,9954938,9966913,9920660,9927685,9906654,9934607,9907192,9904672,9889217,9937836,9932052,9981504,9957886,9973136,9877989,9966850,9910179,9940042,9974576,9962505,9961024,9951199,9950119,9908511,9762845,9964962,9967492,9905808,9908589,9910547,9959349,9924397,9912663,9963954,9907898,9958603,9657387,9922797,9824120,9947608,9882729,9944006,9980340,9922071,9922271,9943697,9912743,9934609,9853486,9938195,9949702,9911359,9920959,9907754,9901234,9940959,9914957,9916700,9853085,9942408,9884889,9828815,9924774,9697656,9934086,9906356,9900000,9904414,9957869,9853165
SV-5528-2290,20.631,9960722,9970396,9960013,9922583,9917512,9946989,9913194,9925500,9924208,9943201,9927685,9972352,9976608,9933234,9908512,9928681,9948473,9950055,9995435,9978270,9967221,9949121,9982133,9977382,9953290,9926719,9942314,9894421,9970254,9880034,9972963,9972752,9917422,9944214,9900632,9942991,9965197,9938317,9908911,9956485,9953139,9971228,9936830,9981531,9897510,9906077,9933704,9955032,9972881,9960299,9953600,9967466,9942138,9954255,9888833,9958779,9955302,9948979,9931010,9940365,9960975,9950960,9938467,9965671,9929753,9956803,9815845,9900090,9886934,9940774,9927505,9929489,9941022,9962292,9988171,9961859,9963474,9939280,9929525,9950556,9956561,9932698,9942763,9893683,9878600,9918819,9957478,9963429,9936336,9907504,9907911,9854969,9934804,9860166,9969397,9933314,9933333,9918317,9935299,9912280
SV-4707-2564,20.689,9903303,9911190,9930458,9910287,9921742,9882620,9917052,9929757,9904146,9923763,9891528,9957464,9900584,9945598,9785202,9932536,9967557,9920458,9946857,9947848,9952092,9914431,9966819,9951534,9930950,9921082,9938593,9900724,9926987,9817909,9890050,9922148,9878562,9948347,9728997,9914486,9900232,9880373,9891678,9919187,9850046,9915741,9923430,9921087,9895070,9926335,9882378,9905781,9959322,9953683,9935040,9963399,9902234,9894649,9869071,9902494,9934030,9903846,9917212,9908684,9938211,9901920,9902739,9969104,9874315,9919006,9747323,9877384,9748743,9883826,9829424,9885939,9901703,9922071,9927340,9909189,9880275,9901914,9912833,9882571,9901691,9873604,9930498,9909318,9814814,9861623,9904952,9928890,9889813,9867364,9778149,9893009,9949849,9773242,9821092,9824063,9906666,9904414,9908215,9721586
SV-1637-9552,20.685,9929300,9923031,9869610,9860271,9837140,9884513,9803240,9844614,9890771,9804756,9727961,9946831,9894736,9918397,9755369,9905551,9931297,9942656,9961204,9956540,9906266,9937557,9928534,9953150,9932981,9844043,9921845,9836117,9883720,9824335,9929704,9970805,9886658,9801652,9820837,9909456,9921113,9936448,9780896,9919187,9868791,9917796,9881316,9942914,9904831,9830570,9865269,9897216,9950847,9969122,9909057,9926799,9906225,9925145,9819664,9938169,9967492,9827315,9677419,9854640,9928455,9910093,9876935,9919327,9918826,9938804,9604138,9891008,9671572,9913439,9801705,9894234,9888597,9859225,9920581,9930984,9928977,9890238,9860905,9909353,9924554,9901510,9903243,9892120,9818930,9904059,9907453,9902478,9875122,9823734,9851402,9733713,9932296,9795918,9877589,9916288,9911111,9906152,9869094,9815026
SV-1081-0758,20.681,9937156,9893428,9911335,9901812,9744077,9905338,9899691,9910600,9966562,9918352,9474071,9957464,9849902,9903560,9852824,9849653,9925572,9975952,9958922,9980443,9979828,9949121,0,9930533,9902518,9891018,9424446,9870784,9724409,9905741,9915284,9984429,9912564,9929752,9560682,9968142,9877030,9915887,9850448,9933692,9901593,9928072,9904287,9939556,9873108,9699815,9920872,9788008,9984745,9986766,9916481,9924766,9634876,9896035,9918478,9777411,9932954,9829277,9458433,9910547,9914180,9781659,9950223,9731501,9947804,9768736,9743415,9745154,9717539,9476896,9664039,9783748,9648064,9864819,9907373,9770698,9745446,9655044,9763081,9915409,9931057,9915572,9783950,9924354,9794798,9608227,9917975,9859773,9253447,9712773,9781498,9691111,9756690,9730665,9898932,9689265,9897532,9593528,9800313,9739644
SV-1805-8831,20.681,9970542,9961515,9944367,9907477,9917512,9808784,9820601,9951042,9948729,9913028,9912190,9987239,9927875,9935707,9711614,9874710,9942748,9916759,9901871,9934810,9967221,9655411,10000000,9914378,9926888,9937993,9938593,9539215,9336332,9794344,9781903,9933826,9742551,9902892,9404235,9681421,9793503,9785046,9446660,9457414,9922680,9987669,9923430,9828744,9690092,9433333,9500232,9639412,9925423,9905161,9819970,9901177,9908220,9915442,9145728,9915498,9859813,9709576,9944808,9916138,9752845,9628116,9559348,9950223,9537544,9628494,9918629,9523121,0,9774487,9650319,9724180,9636304,9645550,9905373,9912822,9776785,9607659,9757047,9612690,9906264,9455022,9512128,9737335,0,0,9314657,0,9338883,9720767,0,9576795,9325476,9455782,0,9686435,9693333,9751477,9623833,9433638
SV-3265-5420,20.627,9868421,9925991,9960013,9882930,9928087,9897765,9961419,9959557,9942041,9918352,9917355,9974478,9904483,9945598,9703659,9971087,9927480,9955604,9970333,9956540,9954614,9965309,9908116,9970920,9914703,9971815,9923706,9911755,9937804,9768637,9908074,9939665,9931994,9909090,9903643,9922870,9955916,9921495,9879369,9919187,9906279,9934237,9950229,9941235,9860907,9920810,9918733,9905781,9954237,9955888,9946176,9953233,9962090,9904352,9799901,9969084,9985778,9927394,9915488,9951546,9941463,9946873,9934497,9963954,9915704,9953203,9584582,9906902,9809763,9911161,9889125,9908751,9901703,9906988,9930719,9950962,9945211,9918262,9903560,9952616,9974851,9911359,9926410,9912445,9927983,9922509,9944972,9904510,9833496,9917975,9874424,9869234,9954864,9879062,9715160,9934733,9904444,9942648,9906710,9902745
SV-2392-1702,20.459,9925373,9908229,9960013,9903700,9919627,9875047,9947916,9938271,9913062,9925452,9724264,9955338,9902534,9906033,9908512,9942174,9963740,9977802,9942948,9936983,9903588,9870490,9908116,9943457,9973598,9891018,9906959,9801449,9832341,9706512,9890050,9926041,9847797,9863636,9932249,9907780,9900232,9820560,9889217,9881889,9910965,9940402,9902373,9907656,9836505,9902394,9854576,9901498,9955932,9936038,9925078,9965433,9922186,9861380,9755434,9940230,9912637,9864599,9932735,9918002,9941463,9816101,9872965,9974253,9904776,9908207,9907922,9822888,9772074,9892938,9793176,9823724,9954128,9896933,9950996,9909189,9926948,9904250,9927652,9932014,9922267,9863755,9937312,9948405,9870370,9843173,9832416,9900446,9877571,9853403,9796986,9835948,9879638,9504913,9934086,9904937,9924444,9902676,9920252,9782608
SV-2932-5009,20.44,9927477,9970396,9946105,9949018,9955476,9931843,9918981,9944657,9924208,9911253,9879476,9964648,9927924,9960435,9902545,9874710,9950381,9933407,9965341,9978270,9970540,9932932,9946401,9970709,9955320,9917324,9944175,9916482,9904386,9903598,9920573,9961074,9905400,9921487,9933628,9963112,9941995,9903959,9926144,9939908,9924866,9948623,9942572,9937877,9926395,9977900,9946535,9907922,9957627,9967289,9966592,9934819,9964086,9919425,9893774,9913832,9977651,9923469,9902475,9975773,9960975,9962138,9960301,9975969,9946825,9927230,9944325,9947774,9921033,9904328,9938166,9905829,9918086,9956709,9969584,9976389,9937094,9925268,9795994,9929954,9945130,9942547,9914145,9885866,9901234,9909594,9886982,9940561,9919759,9497354,9851694,9924801,9933333,9965241,9962383,9900839,9969985,9936087,9930991,9826361
SV-7924-1050,20.673,9931264,9988158,9949582,9949018,9972504,9880726,9899691,9970200,9950958,9925452,9910468,9982985,9904483,9925816,9874701,9947956,9944656,9948205,9958922,9952194,9974785,9912118,9956610,9925686,9947197,9906050,9928797,9877087,9897241,9768637,9940519,9937718,9910945,9950413,9944293,9932930,9923433,9910280,9864598,9888106,9845360,9950678,9913859,9917730,9909712,9913443,9912318,9920770,9975133,9953683,9936896,9965433,9976057,9929304,9827075,9971145,9953271,9862637,9925836,9934774,9943089,9906007,9916633,9955372,9925070,9940604,9835117,9891008,9903086,9904328,9880597,9904603,9960681,9929612,9964515,9963869,9928977,9904250,9935089,9964977,9961133,9901510,9964568,9954659,9909465,9922509,9902451,9971556,9941234,9910994,9849309,9916785,9949849,9750566,9941148,9958853,9948888,9956551,9927776,9902745
SV-4532-2053,20.598,9905318,9946714,9914812,9930135,9887901,9863687,9920910,9905617,9950958,9873979,9920798,9957464,9840155,9972799,9821002,9928681,9921443,9913306,9938384,9965232,9931921,9925994,9961715,9901791,9914467,9907929,9905063,9905452,9902650,9828620,9909877,9916309,9915803,9909090,9887082,9906103,9849187,9713837,9894140,9906755,9910965,9940402,9925344,9947951,9904831,9931860,9781864,9925053,9974576,9938244,9901419,9926408,9912536,9905738,9797430,9916099,9945144,9811616,9908589,9912411,9907317,9942787,9868995,9953656,9920387,9935205,9730192,9906902,9910265,9922551,9784648,9906677,9927916,9866767,9974653,9940065,9910714,9906585,9821958,9901112,9933699,9937623,9794221,9871794,9903292,9867158,9799216,9891167,9709938,9924774,9901738,9941148,9916288,9917777,9907890,9932290,9908466,9901129,9901902,9920535
SV-6153-4956,20.727,9862529,9780935,9921766,9848942,9651015,9778492,9810956,9919114,9886312,9811856,9903581,9948957,9841433,9903560,9711082,9907478,9956106,9933407,9884473,9926119,9911749,9905180,9956610,9966074,9969536,9904171,9880908,9787267,9789075,9742930,9904470,9889061,9808937,9894628,9828364,9921652,9756380,9779439,9670987,9807293,9784442,9878750,9813160,9900940,9748657,9813996,9824636,9903640,9950847,9962505,9929472,9936966,9922186,9883559,9723320,9945578,9900446,9801805,9887892,9908684,9905691,9820187,9888844,9929625,9782468,9877609,9640125,9750227,9764185,9738041,9861407,9740771,9980340,9763700,9944237,9911006,9854111,9729098,9844213,9909353,9935985,9758699,9911420,9907754,9858024,9752767,9729864,9827305,9495592,9879581,9740477,9740846,9776830,9554043,9912900,9872304,9848888,9824469,9781823,9769260
SV-7154-8827,20.676,9943047,9940793,9953059,9922583,9835025,9903445,9924768,9959557,9957646,9929002,9893250,9978732,9943469,9945598,9918456,9942174,9975190,9951905,9949168,9967405,9974785,9979185,9974476,9977382,9941104,9934235,9933010,9913331,9913466,9805055,9985580,9964966,9915803,9942148,9832881,9942991,9930394,9910280,9889217,9921259,9920337,9923962,9944486,9969778,9902391,9909760,9912318,9957173,9981355,9969122,9968448,9936966,9972067,9879401,9898715,9981450,9987809,9931318,9920662,9918002,9947967,9936657,9922588,9963954,9920387,9974802,9753747,9913714,9890524,9917995,9914712,9917046,9914809,9901960,9923960,9970940,9941152,9920597,9929525,9958796,9913122,9919566,9907331,9909318,9909465,9922509,9917458,9908573,9906953,9912739,9910004,9786019,9949849,9799697,9922316,9934733,9922222,9944386,9936804,9935163
SV-1228-9900,20.666,9642576,10000000,9753129,9901812,9902707,9904214,9904146,9907703,10000000,0,9767556,0,9764841,9929389,9940806,9924691,9939156,9926878,9722479,9872383,9914378,9900487,9971815,0,9910025,9906578,0,9498644,9918793,9680373,9852389,9910030,9926124,9602244,9661141,9625748,9492505,9922033,9918394,9695619,9914599,9902966,9686264,9740313,9837464,9672300,9919865,9918699,9738455,9418420,9783728,9783015,9906407,9910064,9900090,9766690,9494669,9773952,9918086,9819004,9903683,9911006,9565746,9549276,9456602,9662134,9468154,9922322,0,9915637,9673431,9782335,9598193,9671201,9811236,0,0,0,9850390,9638554,9805634,9705778,9912524,9631329,9532190,9702357,9750661,9730177,9511041,9904607,9333748,10000000,9655782,9760926,9796885,9737346,0,9751879,9717030,0
SV-2094-4336,20.445,9939120,9526346,9907858,9779078,9854060,9780386,9836033,9885057,9806063,9881079,9863980,9953211,9857699,9883778,9826968,9949884,9900763,9909359,9906435,9908735,9934442,9923430,9953150,9926888,9851559,9871604,9820359,9835045,9627249,9902667,9929933,9911157,9899396,9763341,9895327,9778434,9763779,9864364,9837289,9924445,9834065,9837937,9764756,9901498,9918644,9955888,9931328,9957299,9934158,9940393,9952596,9845591,9806829,9927320,9908943,9908050,9896784,9945073,9907898,9949604,9762312,9720708,9781321,9869348,9823066,9806435,9912132,9930984,9892451,9687062,9753338,9802224,9929126,9920262,9776830,9882297,9923382,9846666,9864442,9822449,9826468,9874646,9964450,0,9888042,9939288,9692454,9894793,9885482,9916500,9776898,0,9824329,9831358,9520202,9785817,9777916,9916267,9942099,9823967
SV-7498-0563,20.778,9903770,9911190,9913073,9901812,9913282,9935630,9909336,9961685,9919750,9817181,9581611,9970225,9953216,9908506,9854813,9932536,9956106,9935257,9972615,9973924,9924357,9935245,9910668,9957996,9955320,9962420,9906959,9900724,9916170,9809340,9911679,9974698,9870466,9904958,9899126,9914486,9900232,9953271,9913835,9881889,9789128,9936292,9902373,9932840,9909712,9924493,9895209,9910064,9962711,9980149,9929472,9949166,9936153,9926531,9782608,9934047,9914668,9903846,9896516,9910547,9962601,9975480,9863040,9953656,9951607,9919006,9832976,9850136,9822325,9861047,9859275,9952301,9944298,9912016,9905373,9954594,9926948,9878561,9816394,9864029,9901691,9901510,9915508,9909318,9903292,9861623,9829914,9821210,9801665,9746945,9935119,9662387,9964894,9708994,9825800,9909194,9935555,9930483,9912729,9918001
SV-2574-8751,20.677,9893951,9804618,9920027,9875377,9822335,9873154,9866898,9902085,9906375,9872204,9901859,9929817,9906432,9953016,9765314,9905551,9948473,9918608,9954358,9934810,9914271,9905180,9951505,9935379,9971567,9906050,9908820,9891270,9954029,9794344,9882840,9974698,9893134,9925619,9918699,9937961,9874709,9865420,9847365,9900538,9885192,9944512,9910030,9914372,9853587,9906077,9865269,9942184,9974576,9966916,9951744,9951199,9956105,9832015,9952596,9947175,9884222,9874094,9908684,9926829,9930527,9908693,9958805,9929753,9942404,9687366,9886466,9831299,9904328,9857142,9890087,9901703,9917043,9937478,9954594,9924918,9911256,9842359,9927894,9935985,9911359,9911420,9876485,9925925,9891143,9910605,9414789,9890052,9830473,9862101,9924774,9826152,9938794,9916288,9908888,9944386,9927776,9870327,9885240,9907847
SV-4227-5751,20.671,9891987,9952634,9963490,9918806,9864636,9825823,9917052,9953171,9957646,9771033,9836432,9965971,9912280,9910979,9516706,9901696,9971374,9963004,9979461,9954367,9901664,9958371,9915773,9977382,9926888,9834648,9933010,9595020,9945916,9822193,9917087,9968859,9829987,9871900,9337863,9958081,9969837,9900934,9313146,9908827,9831302,9940402,9913859,9902619,9836505,9848987,9809666,9905781,9977966,9984561,9940608,9825132,9912210,9907125,9945652,9942291,9965461,9954866,9908589,9863958,9905691,9946873,9902739,9912461,9884483,9933405,9708779,9825158,9901292,9917995,0,9713811,9937745,9831573,9900304,9918270,9902597,9838860,9833086,9633292,9786605,9877350,9879612,9804526,9892988,9907453,9764936,9886561,9880703,9814550,9869608,9845049,9303201,9879398,9882222,9913103,9637375,9843630,9625706,9719084
SV-4469-4398,20.622,9907332,9789816,9930458,9858383,9777918,9861794,9907407,9876543,9904146,9847355,9709558,9972352,9853801,9901088,9848846,9919043,9965648,9944506,9906435,9934810,9934442,9905180,9936191,9896607,9951259,9892897,9929289,9825086,9913466,9753641,9900865,9931880,9852655,9892561,9781692,9904426,9888631,9800000,9852289,9871529,9845360,9944512,9871745,9905977,9812103,9924493,9905902,9905781,9913559,9955888,9905345,9967466,9960095,9846132,9824604,9940230,9928890,9868524,9903414,9901229,9920325,9803841,9922588,9950223,9882922,9901007,9794432,9777475,9818736,9826879,9835820,9850684,9937745,9889391,9913822,9911006,9882305,9836524,9842359,9927894,9919981,9870321,9911420,9945278,9868312,9846863,9774887,9880130,9725759,9806282,9834658,9671897,9869608,9376417,9896421,9899262,9920000,9918317,9899187,9858886
SV-2438-7293,20.686,9903770,9908229,9937413,9918261,9832910,9903445,9945987,9953171,9959875,9934327,9831267,9985112,9934102,9970326,9872712,9957594,9971374,9964853,9961204,9963059,9943760,9948504,9956610,9953480,9957351,9911687,9951618,9949574,9954029,9822193,9953136,9953289,9933613,9925619,9921710,9922870,9907192,9886319,9933530,9952341,9964854,9948623,9940658,9936198,9902391,9950276,9933704,9903640,9989830,9980149,9972160,9949166,9954110,9872546,9916007,9975267,9973587,9948979,9955156,9945956,9942117,9948775,9906709,9986268,9915704,9971202,9811563,9920526,9891304,9938496,9929637,9919120,9954128,9914529,9972963,9983654,9977678,9948622,9907270,9969097,9963420,9950755,9976832,9942151,9917695,9929889,9957478,9971556,9853085,9910994,9868145,9916785,9924774,9818594,9910546,9944665,9942222,9966979,9932290,9923722
SV-4336-0849,20.662,9891987,9937833,9909596,9894259,9900592,9890193,9918981,9953171,9933125,9895278,9820936,9955338,9865497,9955489,9832935,9909406,9965648,9950055,9933820,9963059,9942007,9919056,9959162,9972536,9904549,9917324,9933010,9888118,9913466,9809340,9918889,9968859,9893134,9902892,9838903,9917840,9935034,9857943,9913835,9852880,9873477,9956843,9906202,9952988,9873108,9904235,9852437,9890792,9969491,9964711,9951744,9949166,9970071,9900194,9876482,9964962,9985778,9848901,9901690,9934774,9933333,9908050,9878920,9986268,9896971,9922606,9743040,9834241,9874371,9906605,9899786,9844462,9941022,9937154,9984792,9947330,9884334,9918262,9883160,9944375,9956561,9903151,9963205,9910881,9932098,9856088,9912456,9959366,9865328,9905759,9889074,9752734,9907221,9667422,9830508,9913450,9913333,9940910,9950346,9872234
SV-6348-2286,20.501,9917517,9931912,9928720,9924471,9921742,9895872,9907407,9887640,9957646,9898828,9848484,9965971,9931773,9915924,9828957,9913261,9938931,9931557,9952076,9926119,9931921,9937557,9956610,9974151,9904549,9932356,9873464,9891270,9814398,9809340,9857606,9961074,9880181,9902892,9905149,9916163,9925754,9895327,9862136,9871529,9906279,9934237,9894716,9911014,9892630,9906077,9912318,9890792,9976271,9953683,9944320,9977633,9928172,9891876,9822134,9944352,9953271,9911695,9901690,9938501,9944715,9908050,9908693,9915894,9907898,9949604,9623126,9820617,9886934,9867881,9823027,9906677,9836173,9922071,9947617,9938249,9910714,9855207,9801557,9841367,9903978,9916283,9926410,9804565,9874485,9861623,9892446,9719626,9909249,9855588,9738468,9917251,9633408,9661016,9842508,9811111,9933958,9890159,9938977,9901129
SV-5698-1211,20.694,9913589,9905269,9909596,9903700,9934433,9933737,9901620,9923371,9926437,9668086,0,9972352,9931773,9930761,9596260,9919043,9969465,9944506,9910999,9956540,9921835,9928307,9908116,9962843,9900487,9906050,9743208,9891270,9748512,9770779,9902667,9927987,9915803,9907024,9739536,9902749,9809744,9856074,9746430,9910899,9833645,9893136,9936830,9911014,9673011,9882136,9769033,9905781,9911864,9969122,9910913,9943066,9918196,9907125,0,9921681,9902478,9815541,9863746,9936638,9949593,9901920,9861055,9958805,9840774,9910007,9734332,9678815,0,9836173,9776269,9942548,9932800,9910714,9789817,9905415,9822826,9769090,0,9867811,9666979,9798353,0,9811636,0,9811935,0,9748116,9889330,9771111,9819256,9900692,9870327,9738700,9904875,9903805,0,9700469,0,0
SV-6924-6058,20.667,9972505,9961515,9923504,9858383,9519881,9912911,9907407,9934014,9975479,9604188,9671143,9940450,9902534,9908506,9755369,9895913,9973282,9911209,9981743,9965232,9959657,9969935,9971924,9907915,9951259,9953025,9905098,9867633,9872904,9852185,9844989,9961074,9876943,9940082,9430894,9899396,9823665,9921495,9815361,9933692,9693064,9905466,9843032,9974815,9909712,9900552,9820359,9980728,9976271,9947066,9975872,9825132,9970071,9631272,9876482,9950535,9937017,9907770,9829251,9832277,9904065,9881487,9930527,9962238,9953168,9973002,9441113,9822888,9775664,9867881,9861407,9892160,9809960,9982403,9903683,9954594,9894480,9887902,9838649,9927894,9981710,9934340,9765603,9876485,9909465,9920664,9932466,9906542,9902056,9881326,9828380,9800285,9932296,9860166,9562146,9929057,9955555,9913103,9950346,9862700
SV-2629-1902,20.727,9866457,9928952,9956536,9909365,9919627,9922377,9920910,9940400,9953187,9907703,9862258,9931943,9896686,9938180,9838902,9922898,9929389,9938956,9963486,9971751,9954614,9956059,9959162,9969305,9975629,9945509,9903237,9918058,9875608,9702227,9902667,9951342,9941709,9909090,9929238,9907780,9914153,9856074,9867060,9912971,9962511,9940402,9923430,9958025,9834065,9907918,9910179,9952890,9940677,9960299,9966592,9914599,9958100,9911283,9844367,9946413,9963429,9864599,9910313,9927320,9936585,9844707,9892814,9962238,9918826,9960403,9620985,9827429,9829504,9915717,9944562,9863127,9967234,9894419,9967894,9958227,9943181,9941616,9918397,9934074,9949702,9855548,9930498,9931207,9903292,9872693,9919959,9930922,9843290,9856893,9845123,9783642,9944834,9708994,9861111,9950340,9933333,9944386,9929280,9881769
SV-1607-9630,20.805,9905734,9967436,9904381,9945241,9911167,9905338,9903549,9929757,9906375,9872204,9889807,9934070,9916179,9953016,9904534,9936391,9942748,9905660,9947512,9939156,9909228,9907493,9954058,9903514,9924857,9956783,9923706,9913331,9889129,9839331,9924297,9966913,9907707,9919421,9941282,9941314,9976798,9927102,9852289,9910899,9915651,9911631,9900459,9919408,9909712,9941068,9923011,9912205,9952542,9962505,9974016,9965433,9954110,9933462,9861660,9962901,9910605,9839089,9920662,9944092,9973983,9940743,9900754,9960521,9918826,9951403,9847965,9922797,9874371,9906605,9829424,9939858,9904109,9909502,9981412,9978205,9924918,9934609,9788575,9960857,9961133,9916283,9904606,9909318,9901234,9913284,9799899,9898415,9757590,9898778,9874424,9866856,9939819,9807256,9929378,9943246,9962222,9965241,9905206,9883676
